player_register_id,direction,gap_years,kbo_season,mlb_season,player,kbo_rel_avg,mlb_rel_avg,kbo_rel_babip,mlb_rel_babip,kbo_rel_bb_pct,mlb_rel_bb_pct,kbo_rel_hr_pct,mlb_rel_hr_pct,kbo_rel_iso,mlb_rel_iso,kbo_rel_k_pct,mlb_rel_k_pct,kbo_rel_obp,mlb_rel_obp,kbo_rel_slg,mlb_rel_slg,kbo_age,mlb_age,kbo_PA,mlb_PA,cohort,first_kbo,first_mlb,n_kbo,n_mlb
kim---016hye,kbo_to_mlb,1,2024,2025,Hyeseong Kim*,1.1754856689009843,1.13968300048064,1.077560493668308,1.3634471711243288,0.9015514587531048,0.4897748266352513,0.7725468696725071,0.5713461738677772,0.9238804277101367,0.6659200772789429,0.5783819148558356,1.376647442345126,1.0878009711167842,0.9951102186243491,1.0901174737469128,0.9536517150926442,25,26,567,170,posted_from_kbo,2018,2025,7.0,1.0
lagare001jua,mlb_to_kbo,1,2022,2021,Juan Lagares,1.212237821544501,0.9689470709367671,1.0377603277569134,1.007525055184174,0.7866828670696685,0.422452841806144,1.531934115070493,0.5612567449096769,1.2498832742580521,0.8141213173892233,0.47630581187835086,1.0026668524240798,1.085289878832707,0.8396809187261997,1.224088421448601,0.9060192150917716,33,32,202,327,import_returnee,2022,2013,1.0,7.0
lee---000dae,mlb_to_kbo,1,2017,2016,Dae-ho Lee,1.120328309138478,0.9924600181196754,0.9989674525062945,0.9800953600225888,1.0348378551467163,0.7718336338486139,2.0560294968189705,1.4530834415785243,1.3991691678628906,1.0777665310248699,0.7851078765952748,1.1053326076081058,1.108700301962758,0.9711419675957911,1.2171894832275612,1.0255797724282212,35,34,608,317,posted_from_kbo,2002,2016,16.0,1.0
lee---009jun,kbo_to_mlb,1,2023,2024,Jung Hoo Lee*,1.2079574369650705,1.0771986730939582,1.0428955143701317,0.9386991826910359,1.3851285454307805,0.7734881816123745,0.9434880365112922,0.4235248510284665,1.234872172153761,0.4422801528243868,0.3351890296211632,0.3643864014923048,1.1985444247262296,0.9936429038383157,1.2159078561338692,0.829204728286078,24,25,387,158,posted_from_kbo,2017,2024,7.0,3.0
machad001dix,mlb_to_kbo,2,2020,2018,Dixon Machado,1.0257670217480919,0.8292470640881163,0.9383357242658384,0.8408974749869859,1.0278334856712728,0.7091821853663555,0.8905041400272509,0.1422717963890095,1.0398539640919189,0.520901475741973,0.615807784300935,0.7905964349779732,1.0215048270930174,0.8264527066371635,1.0304656722666705,0.7076360484307286,28,26,560,233,import_returnee,2020,2017,2.0,2.0
martin001alb,mlb_to_kbo,1,2004,2003,Al Martin*,1.0903978653725557,0.9540944189374232,1.0673616632800305,1.0473692998017323,1.2930907619292888,0.7773485239898308,0.9172582076308784,0.41859795177332837,1.0644084075123519,0.6655415244073004,0.8588591543136996,1.2030087365028166,1.1055110480916932,0.9207155316622666,1.081707515747611,0.8461899957573014,36,35,420,258,import_returnee,2004,1993,1.0,10.0
martin005man,mlb_to_kbo,2,2001,1999,Manny Martínez,1.0150548629673608,,0.924257160856008,,0.8756365305952083,,1.7823704333050128,,1.5073287299125244,,0.9388613349573001,,0.9752938940053434,,1.1861478708682387,,30,28,550,357,import_returnee,2001,1998,3.0,2.0
martin007jas,mlb_to_kbo,2,2023,2021,Jason Martin*,1.0734754760024567,0.8544653108432108,1.06445636754176,0.8396553612500456,1.239686395247194,0.598017659180126,2.0567288907249144,1.1917594518536645,1.5613326314587785,0.8734843301155207,1.1997443623115869,1.1485607049256354,1.0631047006977017,0.7832682471838709,1.217584970418192,0.8621954595791805,27,25,503,154,import_returnee,2023,2021,1.0,1.0
martin007nic,kbo_to_mlb,2,2022,2024,Nick Martini*,1.139720395618602,0.8727483842028373,1.0590892076328529,0.8442388875774726,1.005010775862069,0.6747853952471145,1.432642089093702,1.0263332279524189,1.3800454104444022,1.0102769244310483,0.7980694988378387,1.0324567978101924,1.0936116906929692,0.8702198875641182,1.2153735062165323,0.9264658993264827,32,34,576,163,import_returnee,2022,2018,1.0,3.0
oleary001tro,mlb_to_kbo,1,2004,2003,Troy O'Leary*,0.9961855817074825,0.8265162763285494,0.9246857985879378,0.7899912991462287,1.0205275130912526,0.8513592688451389,1.78355762594893,0.9278202023841815,1.6997299576890859,0.8739248706699998,0.9756338638914396,0.9724746184100997,0.9973632281696797,0.825727302416858,1.2314366068281624,0.8442447313992386,34,33,240,194,import_returnee,2004,1995,1.0,9.0
palka-001dan,mlb_to_kbo,2,2020,2018,Daniel Palka*,0.7667854770165246,0.9671837350929633,0.7923395158941345,1.04206596130023,0.8841578371365787,0.7886069799094536,1.5320501333802166,1.9933894678914448,1.1584176148335439,1.5148197991601102,1.5362086662130852,1.530988772368394,0.7799060733593851,0.9240676069975718,0.8974130115469222,1.183170538468459,28,26,217,449,import_returnee,2020,2018,1.0,1.0
park--000byu,kbo_to_mlb,1,2015,2016,ByungHo Park,1.2253395480449232,0.746809009234994,1.2349534709890122,0.7669635118906925,1.3542405908467228,1.0528886271578326,3.1996516435741325,1.6181292189006748,2.4688433056811547,1.3489528382841145,1.3916859106217188,1.5524609508718188,1.2222049852539214,0.8538700219310734,1.6600356031692316,0.9805878263187191,28,29,622,244,posted_from_kbo,2005,2016,14.0,1.0
park--000byu,mlb_to_kbo,2,2018,2016,ByungHo Park,1.2072492211838004,0.746809009234994,1.172627594350654,0.7669635118906925,1.7155141837682926,1.0528886271578326,2.8553495742932897,1.6181292189006748,2.2737299239222324,1.3489528382841145,1.2437232348826937,1.5524609508718188,1.2946525309181793,0.8538700219310734,1.5958581580568514,0.9805878263187191,31,29,488,244,posted_from_kbo,2005,2016,14.0,1.0
perez-001her,mlb_to_kbo,2,2021,2019,Hernán Pérez,1.031738136922762,0.9056146345224592,1.0401830334832585,0.9486826482833308,0.642029413032468,0.5247053197175571,0.9607937878663267,0.8951584262005549,1.156089521580242,0.8262287507040128,1.134859920167884,1.1685576989342974,0.9280667641361704,0.8128267101650946,1.071838726324627,0.8722808450055481,30,28,252,246,import_returnee,2021,2015,1.0,5.0
peters000dj-,mlb_to_kbo,1,2022,2021,DJ Peters,0.8770754658210048,0.8092514513456776,0.8351626167114463,0.8113463700628621,0.8336679616323445,0.5755919969608713,1.8940014059204875,1.6568766823687753,1.4583436468868856,1.3429611737842728,1.1626585998047505,1.473986237987899,0.8981914902737413,0.7621406168322007,1.060055776968015,1.0261740737592357,26,25,354,480,import_returnee,2022,2021,1.0,1.0
reyes-002vic,mlb_to_kbo,2,2024,2022,Víctor Reyes#,1.2684300145361382,1.0464011855351272,1.180145278370919,1.109434885992097,0.7916194838135767,0.4742259860922758,0.945125305892502,0.3116901794274757,1.1127260266031989,0.7094142282112208,0.6862823792697841,1.0222544839753014,1.1198375758704788,0.9266386118904103,1.2156005569095223,0.9165506531065444,29,27,632,336,import_returnee,2024,2018,3.0,5.0
rojas-008jos,mlb_to_kbo,2,2023,2021,Jose Rojas*,0.9608849658098612,0.8544653108432108,0.8387150588636397,0.8877606163216629,1.2967303434858446,0.9384652124362031,2.4919064412598892,0.9974508455731758,1.9999005070943456,1.1408774923957823,0.8265399647217514,1.17231143000098,1.0187495988777748,0.8741192981658674,1.2678026827480195,0.9708755595261361,30,28,464,184,import_returnee,2023,2021,1.0,1.0
